date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y
2020-05-17 12:59:59.999,419.768346088743,472.019225364776,494.533314316364,0.971941279150964,1170.31385332845,485.068213366762,418.624788303585,526.063998398896,10.901136658801,484.217472907097,424.269944837065,847.700012207031,12.9612207197534,498.320132832449,991.321463754487,17.0428595090565,-0.675002194195765,89.6970694726489,490.201450146784,486.654599990137,458.649046477022,92.6276398035878,480.405097509371,427.987456681104,447.127690745584,327.936353854072,477.547474603402,517.57386981324,95.7794248542032,494.451738189088,25.6341596161965
2020-05-17 13:59:59.999,419.421273595535,472.207342265826,494.269978674868,0.963061081637112,1177.70024540297,484.685794944639,418.735675457166,523.790685889546,10.9008076365634,484.006529421108,424.037549841342,847.700012207031,12.9579019142764,494.615751397306,997.339178011013,17.0439797491274,-0.569796490328923,89.7681519045042,489.338845527833,486.032105557755,459.613617033318,92.3311351748696,480.049328360448,427.511857075003,447.515984503244,328.034112482008,476.996237723924,516.276803848992,95.7504389048043,493.554094087518,25.6147383008973
2020-05-17 14:59:59.999,419.429696043859,485.029361558409,494.300474286022,0.985100410640121,1179.40345794429,486.848831345763,419.666043442767,521.00113931307,10.8992527149523,482.808267504778,424.412804049485,847.700012207031,12.915381662585,494.792031228863,998.519998174308,17.0467838179362,-0.51127456089821,90.0668373882991,488.668280030561,486.694904706942,458.853116177857,92.2780214843036,479.576923141385,427.610143871736,447.926981000703,328.947056785187,474.804759953509,513.186502584764,95.9197609759269,488.148322058451,25.6733442185483
2020-05-17 15:59:59.999,420.100017103334,494.209610469686,494.496180805511,0.961745011828402,1173.92393600963,491.305115718308,418.674440194217,519.948235933714,10.9012113261997,478.602339196415,424.387698246968,847.700012207031,12.8970891123596,494.872300567848,993.902693216559,17.0579623565594,-0.5700164897684,89.9454889854768,488.441085250697,485.071766942468,459.038281809984,92.3197843954493,479.302431153896,428.226915744275,446.699118578843,328.369169190555,476.161545707509,515.959517856263,95.8955779873498,488.703883537127,25.7251647636009
2020-05-17 16:59:59.999,420.196484012312,485.199286133161,494.750572892174,0.95841222145162,1171.52693128828,492.794228792256,420.66538510111,520.542374491258,10.8897895339949,478.752609093516,425.592973037331,847.700012207031,12.829094268781,495.737400075014,992.723764447928,17.0702834340936,-0.627582055081305,89.9130433726088,488.822003370631,487.186629335099,459.160250704848,92.1864146448414,479.67502649248,428.457574362352,447.164953287194,329.165106192887,478.442883422817,515.979299921493,95.828069420863,491.721976579312,25.8033305236228
2020-05-17 17:59:59.999,420.188309558831,478.08324511015,494.930681867355,0.990544800488859,1158.21201795229,493.699733300254,419.835175799592,521.571623555915,10.9109709262986,477.772688830963,423.240941273586,847.700012207031,12.7009821941914,497.82807989978,981.83535386062,17.0826045116277,-0.713907088124624,89.622082002396,489.464364578344,484.728574083611,458.785200103586,92.5535681926732,479.871849973166,428.389485378614,447.251780499634,328.028848619311,480.595505906456,515.726176059541,96.178934950511,494.870677355717,25.731014686335
2020-05-17 18:59:59.999,420.931392276693,478.679457763831,495.424110362637,0.948259941108915,1156.73086146314,494.84266415444,418.959190555656,524.363809624926,10.9004262794682,477.798890041817,424.16996724163,847.700012207031,12.8862633259552,502.291570135583,980.942452239474,17.0949255891619,-0.778554486271852,89.8022480027952,490.614880766876,485.468129443321,458.672870717378,92.6299779075377,480.591180728136,429.203167561153,447.055351906164,328.442893932278,481.164312806096,517.738078189233,96.5592224027372,495.233318796063,25.7692044037398
2020-05-17 19:59:59.999,421.350724418951,478.365295508968,494.754202825578,0.914158937047835,1154.09910859613,496.052191430786,418.632120907673,525.224777449702,10.8883977015044,477.526549680793,424.094990088306,847.700012207031,12.7466632920476,505.703979410885,978.566920880793,17.1072466666961,-0.748236973921538,89.7635565995633,491.282832789219,485.353093194794,458.974184141736,92.8179430344624,480.467511196973,429.491471819055,447.028122211953,328.083325454136,481.098682470057,517.381721490759,96.4729086886709,495.350075698396,25.8486301559599
2020-05-17 20:59:59.999,421.660075073187,479.469385507788,495.647936475741,0.963813715728799,1157.12763736117,495.497141282131,418.376868624608,524.781610700269,10.9104329427889,478.99986049803,424.048487281146,847.700012207031,12.7735422681081,503.782250958109,981.14157949295,17.1195677442303,-0.802304140183081,89.9277223085498,491.884036969213,485.419656545525,459.282984418647,92.8194171246978,480.711379374672,429.768045962999,447.840794527544,328.084785987415,481.600211493454,519.235324152542,96.7066252750617,495.699485793087,25.8087841262282
2020-05-17 21:59:59.999,421.585837721003,479.519878079632,496.207761428656,1.00632314167092,1154.6430975939,494.498016683098,418.206290335722,524.803001912171,10.894432933489,479.691004916904,423.277740583564,847.700012207031,12.7243120974816,502.128639843946,979.01592405366,17.1318888217645,-0.808246464693063,89.6248371498349,491.657899108798,485.758493162916,459.931193046703,92.9078156195437,480.703989662267,429.802742452949,447.937293520024,327.884830363058,482.069642378891,519.359141130026,96.58304524978,496.123732822497,25.8424093998872
2020-05-17 22:59:59.999,421.599647494881,479.557263995811,495.645308141232,1.01210024888233,1153.62982434232,495.380585093249,417.682142624145,526.268430862074,10.9086550768561,478.633610781748,422.230413377611,847.700012207031,12.8712765623721,502.992832443963,978.105823963059,17.1388282476017,-0.862268815936859,89.8595117943502,492.446997583512,486.227058723027,460.052357986295,92.8856807924167,480.629991642663,429.818615150695,448.032507084111,328.195291462595,481.840492515904,520.096271820626,96.7889068631145,496.47884082689,25.7744891701941
2020-05-17 23:59:59.999,421.810291046849,480.036550782198,496.492961076171,1.06729994511893,1158.86010087777,495.485315334871,416.959231504843,527.227581786239,10.900797550675,480.899961525131,422.551531929382,847.700012207031,12.8846493127715,504.390062986862,982.542401189779,17.1260034784835,-0.928861812332463,89.9403665804165,492.411436948589,485.84159835339,459.324383381877,92.9392494052484,480.570597416252,430.205074238029,447.796992742609,327.970311389039,482.786111553593,520.886238427624,97.0683970247569,497.135063143776,25.83379536416
2020-05-18 00:59:59.999,421.695734927118,479.312027573119,496.580112132124,1.03873906703878,1152.60558666511,495.544077080125,417.717077619361,525.815778069542,10.8996540724836,480.525507700655,423.319210231682,847.700012207031,12.9600845360641,504.115633451753,977.340119093273,17.1113487850717,-0.852685747801877,89.6850936867319,492.473739979015,487.040023877048,459.761965890155,93.0425759018106,481.124541887996,430.079675152097,448.057873674293,328.439793970319,482.616183950167,519.938352418234,96.8199562909139,496.578510512529,25.7700244421233
2020-05-18 01:59:59.999,421.450354738613,480.017295986515,496.635891362102,0.9931103505119,1155.03016179443,496.476623519768,417.153697455913,526.511893393682,10.8968869061469,479.286647872874,422.480158500304,847.700012207031,12.9502004726169,504.288059472685,979.47986735051,17.09669409166,-0.874976014882821,89.8661445837105,492.548218412499,486.179557594396,459.361306350519,92.915372848986,480.619183933509,429.643159443246,448.110868796632,328.155797328898,481.852148579297,518.937186486161,96.8555114820877,496.456231909806,25.7599130764523
2020-05-18 02:59:59.999,421.419051861399,480.024694525191,496.904833810689,0.932206648471523,1149.19765429907,496.292590853966,416.611986144746,527.02423147102,10.8975772597193,479.566554729445,421.70389590742,847.700012207031,12.8868940874052,505.68586954114,974.948564861792,17.0820393982482,-0.845073805194942,89.7027909739517,492.552065221666,486.359702456096,459.300533679038,93.0487991925686,480.794482477588,429.688724624564,448.215969457464,328.360045756186,481.394910043161,518.863004199909,96.6576631517067,496.551320790378,25.777224749136
2020-05-18 03:59:59.999,421.573640255676,481.179002954001,496.360172143251,0.851192828777386,1155.3416534858,497.451671981455,416.617336260445,527.932941978398,10.9075830930996,479.349681677547,421.789288027358,847.700012207031,12.9167496025284,506.510438707855,979.97674986091,17.0673847048364,-0.853296972473428,89.7922341805939,492.753572167997,486.607776866365,458.867546976303,93.0979697242104,480.824551031996,429.986180599065,449.253979915823,328.130827012364,480.831496673249,518.64721367406,96.8580528371885,496.715543480538,25.7514944141713
2020-05-18 04:59:59.999,421.69615819191,480.893195322696,496.350757897388,0.896404833199893,1153.75736160506,495.772940605813,417.313854099818,527.108824878715,10.8991530760307,479.607430022932,421.636321813601,847.700012207031,13.0350364226975,505.984903947821,978.76892953764,17.0527300114246,-0.794392289185904,89.9257337619265,492.763750313828,487.021084064676,459.96261474014,92.9533721048871,480.837908228803,430.00139979788,447.582807337705,328.887323865822,481.556185043005,521.686135678575,96.8233753095403,496.798157992807,25.7916755020649
2020-05-18 05:59:59.999,421.502458966352,479.458745428213,495.537567390147,0.981455177263592,1155.37909139987,492.561183249233,416.528690896161,526.259696277991,10.8952571781031,479.635856313833,421.53538571761,847.700012207031,12.960071557241,502.143131617132,979.940447407456,17.0380753180128,-0.698809696583666,89.9311451167756,491.73771885106,486.907912009283,459.468360759342,92.9024634353125,480.267301775009,429.750552691279,447.288245848412,328.28933330667,481.818477019819,520.995563082246,96.5851715004181,496.193979285866,25.8175294089335
2020-05-18 06:59:59.999,421.637452599671,478.907905045289,496.146146032622,0.88923373304417,1154.62357757381,492.542447187108,417.929741981135,524.738285473235,10.9019371920602,480.53872702174,423.873425892244,847.700012207031,12.8347306958006,501.630066806874,979.168399168272,16.9543046903089,-0.641341173922096,90.2528105471129,492.00457678423,486.808048176263,460.033272648967,92.7165889000516,480.739443999432,429.917365100893,446.498559379576,328.63818180522,481.364671326273,521.104571698109,96.7628146321507,496.310869153184,25.8492189308835
2020-05-18 07:59:59.999,421.261486183663,476.417828946371,495.920514619462,0.924083104229425,1153.70854259056,490.949277976059,417.425246533919,523.628248150538,10.8973669068512,479.983166122776,423.055988875107,847.700012207031,12.8325248473786,499.966483609059,977.382478340607,17.1491903090593,-0.514514456492277,89.9973892912668,491.460387497971,489.639493647555,459.655495795195,92.603238487931,481.504895996383,429.327332612406,446.36032955835,329.323367672937,480.345858369368,519.184722415997,96.4155591766678,494.187978590343,25.8494022904278
2020-05-18 08:59:59.999,421.459422749443,477.873005721616,491.540495972426,0.875724249529555,1155.07876039916,491.506093960355,418.327597050719,525.675886273478,10.9041287036791,479.454487653696,423.045846634167,847.700012207031,12.8532943524428,502.768733168327,977.526808841103,17.4088397874544,-0.46968428165176,90.5602660272906,490.016557944973,491.463404187413,459.580111893178,93.1665507626519,483.007816515909,429.676493639358,445.790705849485,330.028346294545,481.044025285097,518.770805127512,96.8908118007744,495.027553319949,25.8569370028287
2020-05-18 09:59:59.999,421.670096349852,478.104461949016,489.22689932201,0.908835243627006,1158.68966212568,491.27583202665,417.439761704274,523.344406136236,10.8960223291186,478.108269984608,422.444183904712,847.700012207031,13.0022365723748,502.323839131388,980.500324860067,17.4394263610297,-0.338060004967842,90.6549246046622,489.187153967653,494.223009602846,459.337456710667,93.2299648346427,483.734545263124,429.492457642452,445.100589478607,330.512358763532,482.006704428463,519.7878314581,97.0618684966451,495.363866877118,25.9257821170123
2020-05-18 10:59:59.999,420.710694486522,475.806127995646,485.830047381852,1.16370631849495,1162.27981024253,489.116158340975,417.9154143237,518.24394117244,10.8930660753086,478.832865051615,424.792165405558,847.700012207031,12.9182208093174,496.757876196837,982.792835058099,17.4700129346049,-0.214058980413299,90.8925986781569,487.582377369722,496.806340283451,458.801507431665,93.0786432762524,483.993772756186,429.052181104618,444.784946989124,330.609890600615,481.602855344869,519.597189793961,96.4709740830124,495.281575293974,25.8435411373387
2020-05-18 11:59:59.999,421.039564982677,477.416041253515,491.04556665924,1.17633876537701,1165.57636462592,489.705070193032,417.408378502591,519.815356737004,10.9003750091521,476.460040154999,422.107703012848,847.700012207031,12.8060345145488,498.988428608618,985.550319881379,17.5005995081801,-0.351274949658711,90.7752500073412,493.789159504443,495.118564487279,458.501057616581,92.7883471241308,485.826411053386,429.402031408089,446.393539772427,328.821652975074,481.879140960547,520.220242368241,97.8070754610684,495.630426920606,25.7438991512659
2020-05-18 12:59:59.999,422.349212374791,477.820914227046,495.522321166297,1.01683007582873,1168.95991214354,495.458130857825,419.350653329771,521.430140682517,10.9118060100177,477.766792169764,424.035744568091,847.700012207031,13.0101724372196,502.801539374079,988.539132532526,17.5311860817554,-0.273500301882685,91.0663398551212,498.533226058634,505.479128753423,458.796610373182,92.7223071429366,490.653444174639,430.673567588055,446.993985538896,332.120540578909,482.86164497351,519.833365711898,98.0783652634687,495.37989722305,25.84740256124
2020-05-18 13:59:59.999,421.317134539184,473.206784378554,494.110472374422,1.17842735035518,1165.07385174506,495.198425025693,417.61020663523,520.481324814227,10.7751340757318,476.119770480353,422.703326435896,847.700012207031,13.038156344285,495.982052157893,985.673250733751,17.5617726553306,-0.074486290647915,90.6134817271032,498.188304634829,499.003374156145,457.885580610043,93.3791427546129,488.675283295397,429.521887569975,443.949217832641,328.10809160192,482.178663594944,515.894759635804,97.6024546314196,491.353301875049,25.7203754129374
2020-05-18 14:59:59.999,422.64472009423,477.248990293337,496.986736519253,1.17072941924744,1159.36693052666,496.275946181996,419.316530060679,525.835335188261,10.8039807004183,476.838002446465,424.293510336379,847.700012207031,13.0502441036119,499.468885595605,980.311091797334,17.5923592289059,-0.298702350258468,91.2467561675643,502.666712659329,499.242879082519,459.79644315819,93.0279950653607,491.812083887214,430.849082762152,445.669779608422,330.214355546819,483.722003839948,514.845245344428,97.982666696043,492.297424350098,25.5967280417482
2020-05-18 15:59:59.999,423.245226958473,478.710857631896,497.836983354146,1.17374160889843,1163.18685801435,496.103823044721,418.487871214948,530.01261204826,10.7901447962191,477.846793707994,422.471516037729,847.700012207031,13.0161017061959,498.610447353202,983.75632800452,17.6124286841436,-0.171172063735642,90.7264358842949,503.798328870613,506.531034152294,459.869899236988,93.4787298361167,493.394623360876,431.357592114757,445.481693328691,331.716010903715,484.35732720484,514.583917858291,97.4971479824829,492.038414690993,25.9393741818468
